from_id,GEOID,travel_time_minutes,site_label,site_name
0Oq62v7q6D,06073004700,64.0,old,Torero Stadium
0Oq62v7q6D,06073004800,61.0,old,Torero Stadium
0Oq62v7q6D,06073004900,64.0,old,Torero Stadium
0Oq62v7q6D,06073009102,51.0,old,Torero Stadium
0Oq62v7q6D,06073009104,75.0,old,Torero Stadium
0Oq62v7q6D,06073009107,32.0,old,Torero Stadium
0Oq62v7q6D,06073005500,,old,Torero Stadium
0Oq62v7q6D,06073005700,51.0,old,Torero Stadium
0Oq62v7q6D,06073009201,45.0,old,Torero Stadium
0Oq62v7q6D,06073009301,54.0,old,Torero Stadium
0Oq62v7q6D,06073009506,,old,Torero Stadium
0Oq62v7q6D,06073009602,93.0,old,Torero Stadium
0Oq62v7q6D,06073006000,50.0,old,Torero Stadium
0Oq62v7q6D,06073006100,51.0,old,Torero Stadium
0Oq62v7q6D,06073006300,60.0,old,Torero Stadium
0Oq62v7q6D,06073009603,60.0,old,Torero Stadium
0Oq62v7q6D,06073009604,75.0,old,Torero Stadium
0Oq62v7q6D,06073009703,98.0,old,Torero Stadium
0Oq62v7q6D,06073009705,99.0,old,Torero Stadium
0Oq62v7q6D,06073009801,99.0,old,Torero Stadium
0Oq62v7q6D,06073011802,96.0,old,Torero Stadium
0Oq62v7q6D,06073006600,52.0,old,Torero Stadium
0Oq62v7q6D,06073006900,59.0,old,Torero Stadium
0Oq62v7q6D,06073007002,67.0,old,Torero Stadium
0Oq62v7q6D,06073009804,114.0,old,Torero Stadium
0Oq62v7q6D,06073009805,,old,Torero Stadium
0Oq62v7q6D,06073012002,93.0,old,Torero Stadium
0Oq62v7q6D,06073012003,96.0,old,Torero Stadium
0Oq62v7q6D,06073012101,98.0,old,Torero Stadium
0Oq62v7q6D,06073007200,,old,Torero Stadium
0Oq62v7q6D,06073007302,81.0,old,Torero Stadium
0Oq62v7q6D,06073007501,61.0,old,Torero Stadium
0Oq62v7q6D,06073007502,64.0,old,Torero Stadium
0Oq62v7q6D,06073012102,94.0,old,Torero Stadium
0Oq62v7q6D,06073012302,92.0,old,Torero Stadium
0Oq62v7q6D,06073012304,104.0,old,Torero Stadium
0Oq62v7q6D,06073012402,95.0,old,Torero Stadium
0Oq62v7q6D,06073008002,61.0,old,Torero Stadium
0Oq62v7q6D,06073013301,119.0,old,Torero Stadium
